date,open,high,low,close,adj_close,volume
2021-07-14,354.5599975585937,355.20001220703125,346.7300109863281,347.6300048828125,344.60382080078125,13894200
2021-07-15,349.2300109863281,349.2300109863281,340.2200012207031,344.4599914550781,341.4613952636719,14781600
2021-07-16,344.9100036621094,345.989990234375,340.1400146484375,341.1600036621094,338.1901550292969,11026100
2021-07-19,337.57000732421875,339.7900085449219,334.5400085449219,336.95001220703125,334.0168151855469,14372300
2021-07-20,338.79998779296875,343.45001220703125,334.5,341.6600036621094,338.6858215332031,11024300
2021-07-21,341.5,346.5199890136719,341.25,346.2300109863281,343.2160339355469,9279700
2021-07-22,346.67999267578125,351.5400085449219,345.2099914550781,351.19000244140625,348.13287353515625,12385400
2021-07-23,360.9100036621094,375.3299865722656,357.19000244140625,369.7900085449219,366.5709533691406,33694300
2021-07-26,369.5799865722656,374.44000244140625,368.2200012207031,372.4599914550781,369.2176818847656,14925200
2021-07-27,371.9100036621094,373.1499938964844,364.54998779296875,367.80999755859375,364.608154296875,15705400
2021-07-28,374.55999755859375,377.54998779296875,366.92999267578125,373.2799987792969,370.0305480957031,29676900
2021-07-29,361.0,365.5199890136719,356.739990234375,358.32000732421875,355.2007751464844,33413200
2021-07-30,354.0,360.7300109863281,352.94000244140625,356.29998779296875,353.1983337402344,15976200
2021-08-02,358.1000061035156,359.3999938964844,350.739990234375,351.95001220703125,348.88623046875,13180400
2021-08-03,352.7300109863281,353.7699890136719,347.70001220703125,351.239990234375,348.182373046875,12406100
2021-08-04,352.4200134277344,360.4800109863281,351.510009765625,358.9200134277344,355.79559326171875,14180600
2021-08-05,359.6400146484375,363.8999938964844,356.8999938964844,362.9700012207031,359.810302734375,10247200
2021-08-06,361.3999938964844,365.1499938964844,361.3999938964844,363.510009765625,360.3456115722656,8925000
2021-08-09,363.760009765625,365.7799987792969,360.75,361.6099853515625,358.462158203125,7798900
2021-08-10,361.8299865722656,364.1000061035156,359.0400085449219,361.1300048828125,357.9863586425781,7469900
2021-08-11,362.1000061035156,362.3599853515625,357.80999755859375,359.9599914550781,356.82647705078125,8400300
